dataset,predictor,traversal,pairing,K,dictionary_entries,pair_entropy,coverage,hits,pairs,encoded_bits,raw_bits,bpw,ratio,sha256
random,previous,serp,horizontal,16,16,10.867058270260502,0.0,0,2048,33216,28672,8.109375,1.1584821428571428,d85b462db5ab017bc3f4e615053d70d6bbeaec0d6cea07ef5983c17d1b36d589
random,previous,serp,horizontal,32,32,10.867058270260502,0.001953125,4,2048,33432,28672,8.162109375,1.166015625,46bd62655738c94abcffb26f0ea4a7bf51a37aa4b2acd290be4b05093bcf3987
random,previous,serp,horizontal,64,64,10.867058270260502,0.00244140625,5,2048,33939,28672,8.285888671875,1.1836983816964286,d210709f8e8f544d76da3ac4fc4949138f8fd5942dd0e11125809eac1ca13f5f
random,previous,serp,horizontal,128,128,10.867058270260502,0.0068359375,14,2048,34896,28672,8.51953125,1.2170758928571428,e1fecc52fe38ade5e6d307e5d4648bc72ff250b7219b802e4150f64d384258a4
random,previous,serp,horizontal,256,256,10.867058270260502,0.01318359375,27,2048,36867,28672,9.000732421875,1.2858189174107142,79426dfa7858bfe6df2168907410397a42e0839821489b616022472f57b5d584
random,previous,serp,vertical,16,16,10.878777020260502,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,9f8658bfd07ee7bded3bbf20d62f360cbc110ad2c3383e05c0715569702de15b
random,previous,serp,vertical,32,32,10.878777020260502,0.00146484375,3,2048,33442,28672,8.16455078125,1.1663643973214286,884d4f835617b96d25ac7f37b02a5c2fcc0eda260d71e33ec64e9890360df223
random,previous,serp,vertical,64,64,10.878777020260502,0.0029296875,6,2048,33930,28672,8.28369140625,1.1833844866071428,d9969672010a0540906fae35e5839221756a4b562d64e87a8c432fc513266d21
random,previous,serp,vertical,128,128,10.878777020260502,0.005859375,12,2048,34912,28672,8.5234375,1.2176339285714286,2fc6f634ae5eccb97e3d037ec52f5c9ed9b8fb61d3c82b04ee67dab761299b49
random,previous,serp,vertical,256,256,10.878777020260502,0.01513671875,31,2048,36839,28672,8.993896484375,1.2848423549107142,c027301daf9e31f30e6de1d510386358f02ff50731fb2e83b36633335709ff95
random,previous,col,traversal,16,16,10.873635748281508,0.0009765625,2,2048,33194,28672,8.10400390625,1.15771484375,c77193e5f6f6269560c910e3daf5185e67c898a49727cfbab2cdb894e63b6deb
random,previous,col,traversal,32,32,10.873635748281508,0.00244140625,5,2048,33422,28672,8.15966796875,1.1656668526785714,de0087a9344c9b5db324aef40411abef8d47586baba31e5cb686b27e1613fd5a
random,previous,col,traversal,64,64,10.873635748281508,0.0048828125,10,2048,33894,28672,8.27490234375,1.18212890625,182ee3ead9e082418ba6336d0edca8a856eeb25c7c2804b7bbea4ac040747b13
random,previous,col,traversal,128,128,10.873635748281508,0.00927734375,19,2048,34856,28672,8.509765625,1.2156808035714286,7c9fe4a64852763a21b89bcdb373476deb974c7d57df47c2e554352934aa9187
random,previous,col,traversal,256,256,10.873635748281508,0.0185546875,38,2048,36790,28672,8.98193359375,1.2831333705357142,7c8d8c3949623c6ee5f51b3019bf526f92b5cbc37b78b3ed6f8e8a4d581f89b6
random,previous,col,horizontal,16,16,10.865344512934172,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,9ca4271c80e0fb935ec1d074c08eec9afed91a4934789f533e963eeb4c6ca15e
random,previous,col,horizontal,32,32,10.865344512934172,0.0009765625,2,2048,33452,28672,8.1669921875,1.1667131696428572,dd2f6e2f139c1ada2e03093f9d8e69549c79e46181f7de3c559f39b5bb455055
random,previous,col,horizontal,64,64,10.865344512934172,0.00341796875,7,2048,33921,28672,8.281494140625,1.1830705915178572,eb66701f921f23736adfd6c65e92bf6df03048fc78f25fa5af04336830df1b8f
random,previous,col,horizontal,128,128,10.865344512934172,0.0078125,16,2048,34880,28672,8.515625,1.2165178571428572,d12fe06594ca723ab533d9b5fdf9e78e01beb56e98ed241d122d51aff0eb63c1
random,previous,col,horizontal,256,256,10.865344512934172,0.01611328125,33,2048,36825,28672,8.990478515625,1.2843540736607142,bdcc5d485d684bd4e8b631a36d514fbb0d31ccacb154261850675ec11384fd49
random,previous,col,vertical,16,16,10.873635748281508,0.0009765625,2,2048,33194,28672,8.10400390625,1.15771484375,34506afbd0f65ca6ee72c44798276ccaa5aab02d56a08ba745367eafeab2803c
random,previous,col,vertical,32,32,10.873635748281508,0.00244140625,5,2048,33422,28672,8.15966796875,1.1656668526785714,27506187db2117931135a729c451b9cad31a13784caec8aee2b9c2212e991b74
random,previous,col,vertical,64,64,10.873635748281508,0.0048828125,10,2048,33894,28672,8.27490234375,1.18212890625,cd181aed6574bf0ed93654be8a579dcd117a7a7196a824f8c1dcc7087d5df772
random,previous,col,vertical,128,128,10.873635748281508,0.00927734375,19,2048,34856,28672,8.509765625,1.2156808035714286,7dbdc862e434556a198710d088e2db3795cebf9295ef04b337ae9ff1ac451c93
random,previous,col,vertical,256,256,10.873635748281508,0.0185546875,38,2048,36790,28672,8.98193359375,1.2831333705357142,2b35f01d13f7861a95956ac558acbcd9d11f28dcba54925966316917dee9f01a
random,previous,col_serp,traversal,16,16,10.856296990955176,0.001953125,4,2048,33172,28672,8.0986328125,1.1569475446428572,5669c5eec8d6d027814d39d4d45d40b2e5f360eedc10e583a821dd4ae5dceefa
random,previous,col_serp,traversal,32,32,10.856296990955176,0.00439453125,9,2048,33382,28672,8.14990234375,1.1642717633928572,c05da5af5d334210d692178fe6b271559d5270e2bedef0baf8efcc22c592b0d3
random,previous,col_serp,traversal,64,64,10.856296990955176,0.00927734375,19,2048,33813,28672,8.255126953125,1.1793038504464286,bd508fd0d98ea484ea94ac4c9ee2b7007e4051b83e1960f36bfc2e169500bb8a
random,previous,col_serp,traversal,128,128,10.856296990955176,0.01318359375,27,2048,34792,28672,8.494140625,1.2134486607142858,9e55554b865b4774004c29cddc53d4f3d767b72122c696aa282968ed709f422c
random,previous,col_serp,traversal,256,256,10.856296990955176,0.02099609375,43,2048,36755,28672,8.973388671875,1.2819126674107142,6cb32fcca07b2c20b2bdd4b379a74a183dec9aee2837024fa76bdcf80d5bf64f
random,previous,col_serp,horizontal,16,16,10.893794055173668,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,75440ef303ec8d76e1ea0e03987c33adc3db40501b63f036a2b2faf0d73bfaa5
random,previous,col_serp,horizontal,32,32,10.893794055173668,0.0009765625,2,2048,33452,28672,8.1669921875,1.1667131696428572,42025a25b973631758b9e6c7e37c494759de8facf86ac80e69db67f7a22ea263
random,previous,col_serp,horizontal,64,64,10.893794055173668,0.00146484375,3,2048,33957,28672,8.290283203125,1.184326171875,f9f09589cffac8fd5c23a4987457cc575a2eaeb8cde8e6d14303de6753dc611c
random,previous,col_serp,horizontal,128,128,10.893794055173668,0.0048828125,10,2048,34928,28672,8.52734375,1.2181919642857142,f09d108317ff7b8c398eca2f5309fb9f060d00ba67481c7c7cc54568b772a51c
random,previous,col_serp,horizontal,256,256,10.893794055173668,0.0146484375,30,2048,36846,28672,8.99560546875,1.2850864955357142,e0459eb123d76ab0ffc7f711a08527073cbd36e30872674a3187cae7b7720e7f
random,previous,col_serp,vertical,16,16,10.871811853021006,0.00146484375,3,2048,33183,28672,8.101318359375,1.1573311941964286,bd44f314e9ecd0946cfab319e4c57d8ff92b368be7e910e176b75938527c102a
random,previous,col_serp,vertical,32,32,10.871811853021006,0.00439453125,9,2048,33382,28672,8.14990234375,1.1642717633928572,0d7fb2f12e40d5c854690f5bb1a293f8ca93d4357f1adfe29f1b4495ca851d12
random,previous,col_serp,vertical,64,64,10.871811853021006,0.0068359375,14,2048,33858,28672,8.26611328125,1.1808733258928572,a97c88b20796515b2ed66d12ede89523d7f3790757d7a3bbdc4f0f24f663a288
random,previous,col_serp,vertical,128,128,10.871811853021006,0.0087890625,18,2048,34864,28672,8.51171875,1.2159598214285714,69cfe70d4913292f6ca041370b84526f82f577be665b350cd20b2c0e7d5136e3
random,previous,col_serp,vertical,256,256,10.871811853021006,0.017578125,36,2048,36804,28672,8.9853515625,1.2836216517857142,5d73ab786a577247a0e7d666c8bbb1a5547b1c1e3b872aea0e1c0b924b744daa
random,avg,row,traversal,16,16,10.882922637934172,0.0,0,2048,33216,28672,8.109375,1.1584821428571428,24c7c5c25dc7960a6478f461c82f0494c837ecfb54217ba0e35e7dd61a55ea69
random,avg,row,traversal,32,32,10.882922637934172,0.001953125,4,2048,33432,28672,8.162109375,1.166015625,b0a76623af0f0f8af57166e0ec32ad5e247181ae223668b6e075d3c07d2469be
random,avg,row,traversal,64,64,10.882922637934172,0.00390625,8,2048,33912,28672,8.279296875,1.1827566964285714,5ec692ae8764e293de655ac2c115ff7494dd3fff11b6dbc3e3d6bc47bd71ee93
random,avg,row,traversal,128,128,10.882922637934172,0.0078125,16,2048,34880,28672,8.515625,1.2165178571428572,74e79ef563c9969e957dfa2c4c3df4d2b7e9c64bc177ee9a960eae227dcca40f
random,avg,row,traversal,256,256,10.882922637934172,0.01611328125,33,2048,36825,28672,8.990478515625,1.2843540736607142,57bca6549d9b1b21bebdf3ad790be45af85cf5b181d84cfd8e5260b8318b53fb
random,avg,row,horizontal,16,16,10.882922637934172,0.0,0,2048,33216,28672,8.109375,1.1584821428571428,feea54a32c22851a59b1792c02b54f7365957e02224de8baa9aab731ca018ba3
random,avg,row,horizontal,32,32,10.882922637934172,0.001953125,4,2048,33432,28672,8.162109375,1.166015625,37233e538ea7a6e8d78e1f3cb236cae531028ba4877b493d3bec9dc36e53b404
random,avg,row,horizontal,64,64,10.882922637934172,0.00390625,8,2048,33912,28672,8.279296875,1.1827566964285714,c3586d21b965d15b9537a890597414c2740b09094a27c38460d75847a4330a44
random,avg,row,horizontal,128,128,10.882922637934172,0.0078125,16,2048,34880,28672,8.515625,1.2165178571428572,1de9ef5af0f26aa3bbb772d9d8a453d8fb1dcddb14d8ab982ac1b49a7b9534c9
random,avg,row,horizontal,256,256,10.882922637934172,0.01611328125,33,2048,36825,28672,8.990478515625,1.2843540736607142,2d3b0f5f996602308c3124593536be665c200251fee3eae43f2c758f4d2d4599
random,avg,row,vertical,16,16,10.879145617673668,0.00146484375,3,2048,33183,28672,8.101318359375,1.1573311941964286,8d492e028f6ad850eac0136680dbf816e84c3cbdaaddb1471632ca04afb39138
random,avg,row,vertical,32,32,10.879145617673668,0.0029296875,6,2048,33412,28672,8.1572265625,1.1653180803571428,391d491d6a7f7ac6d65015135cf124340d1efd531252406f597da9fed0fe3439
random,avg,row,vertical,64,64,10.879145617673668,0.00439453125,9,2048,33903,28672,8.277099609375,1.1824428013392858,27db3c9d0922a40ec79cdb9cbd9ce010173d03f14926acc6c6435f096d9fb627
random,avg,row,vertical,128,128,10.879145617673668,0.0068359375,14,2048,34896,28672,8.51953125,1.2170758928571428,1296e7b3bec1824edd889aa8b03d3ce81dbfaa2b62ed4c1b2b11af1237dfd0a9
random,avg,row,vertical,256,256,10.879145617673668,0.01318359375,27,2048,36867,28672,9.000732421875,1.2858189174107142,13dbbe7113bf4799d6ef39eac41673266e466e905065d8e26580a39e8b0cdb7c
random,avg,serp,traversal,16,16,10.872180450434172,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,09371262b2b7e4d0805b4081c83285ff015c4549611221cfa8b9efdeeb3614e4
random,avg,serp,traversal,32,32,10.872180450434172,0.00146484375,3,2048,33442,28672,8.16455078125,1.1663643973214286,9f569090537291f50ef67c7f9ae6c86d61f3b9ccab4f486b51d5e76ea70f917d
random,avg,serp,traversal,64,64,10.872180450434172,0.00439453125,9,2048,33903,28672,8.277099609375,1.1824428013392858,56d47c2e4c802e7d0d9993a959c0e7080a8bb6994773d47259de3c58d6a9b152
random,avg,serp,traversal,128,128,10.872180450434172,0.0068359375,14,2048,34896,28672,8.51953125,1.2170758928571428,1c104bbd41e47ca9ba4293a5fec6760d1280cdfafbcb620c615de6e9cadba735
random,avg,serp,traversal,256,256,10.872180450434172,0.01708984375,35,2048,36811,28672,8.987060546875,1.2838657924107142,e51e43f1a0b3b5d2b82eaa4555bacbed57b3308029306dd375f824425f30d6b4
random,avg,serp,horizontal,16,16,10.876455297847336,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,5134e152ee08e72eb67b4b5749e0005b62dd6a20c45f411a264021b9afd38cff
random,avg,serp,horizontal,32,32,10.876455297847336,0.001953125,4,2048,33432,28672,8.162109375,1.166015625,8636d2a30461a6083df10961433cfcd1329304a7a42e230fbdbbfa09a77bac2b
random,avg,serp,horizontal,64,64,10.876455297847336,0.00341796875,7,2048,33921,28672,8.281494140625,1.1830705915178572,16cab4b2b0eb0ed0c72c7c4558077393e6aa52856f9abf23dfa0fe72052fb69f
random,avg,serp,horizontal,128,128,10.876455297847336,0.00732421875,15,2048,34888,28672,8.517578125,1.216796875,d18c150dee630a2b0d265c453976cc44720672c17db5178585dfd0fd76c6a5a4
random,avg,serp,horizontal,256,256,10.876455297847336,0.0185546875,38,2048,36790,28672,8.98193359375,1.2831333705357142,b757f31906e969d18e42c9b72f4bc1919f387112bd87915331a89f7d807b34fe
random,avg,serp,vertical,16,16,10.877800457760502,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,e40961108676dde95f480a2731eacfad6bc1244946867457a6cbf0b59834faaa
random,avg,serp,vertical,32,32,10.877800457760502,0.0009765625,2,2048,33452,28672,8.1669921875,1.1667131696428572,a0d49107342e75e42c6ed1c03822c867c36b1bf846e670d1c861d3bd9991557b
random,avg,serp,vertical,64,64,10.877800457760502,0.001953125,4,2048,33948,28672,8.2880859375,1.1840122767857142,397ddcb0c26a7793dc5e8f2af4c3d89725240428be3056261736d906b2cb41be
random,avg,serp,vertical,128,128,10.877800457760502,0.0068359375,14,2048,34896,28672,8.51953125,1.2170758928571428,82c88fd58d7edb575179f30d636dcf30c66322ca7377459479b42e36e58f8b04
random,avg,serp,vertical,256,256,10.877800457760502,0.01318359375,27,2048,36867,28672,9.000732421875,1.2858189174107142,7fe1212ff7bba66080228626718801c96b683eaef643ac0c40cdfdbc3bcee582
random,avg,col,traversal,16,16,10.879145617673668,0.00146484375,3,2048,33183,28672,8.101318359375,1.1573311941964286,88265dff2ba6467183ccc59c7cc1cea5e7ce7ca798c48f84f69d4dc759e9ac9c
random,avg,col,traversal,32,32,10.879145617673668,0.0029296875,6,2048,33412,28672,8.1572265625,1.1653180803571428,010b74e061aa7de76cfd43e654bd3ec7a9996851c84d19c57076b2031d37566f
random,avg,col,traversal,64,64,10.879145617673668,0.00439453125,9,2048,33903,28672,8.277099609375,1.1824428013392858,a3d5f1b886826af3bd6e1e3c5c617f89ad66abe102c13db2e23339f545f95524
random,avg,col,traversal,128,128,10.879145617673668,0.0068359375,14,2048,34896,28672,8.51953125,1.2170758928571428,07b37ad82e60b3f6426e529a39c7ae60cffb5f801063002257d2a99a696410a4
random,avg,col,traversal,256,256,10.879145617673668,0.01318359375,27,2048,36867,28672,9.000732421875,1.2858189174107142,8df9d0d2d0f3539523ce583fa55d7fbd5c562d3b64541e5b9054358ec7225a47
random,avg,col,horizontal,16,16,10.882922637934172,0.0,0,2048,33216,28672,8.109375,1.1584821428571428,650fe86846dc2bdde399f79e8000d285e5cf26fbfc8bff2a00a3fbd6b412baba
random,avg,col,horizontal,32,32,10.882922637934172,0.001953125,4,2048,33432,28672,8.162109375,1.166015625,7bd72e8d849df0e081b90416bd446b1911ee4726fb75b88dd41d3680cd978b51
random,avg,col,horizontal,64,64,10.882922637934172,0.00390625,8,2048,33912,28672,8.279296875,1.1827566964285714,35dccb6ba3a720880b8ef0d093a1195859d6c5ab2f81171922513a95480c2e83
random,avg,col,horizontal,128,128,10.882922637934172,0.0078125,16,2048,34880,28672,8.515625,1.2165178571428572,6939cff29ad63931b0ec3dc2011aa19082327df9539c0217e7d8592885092236
random,avg,col,horizontal,256,256,10.882922637934172,0.01611328125,33,2048,36825,28672,8.990478515625,1.2843540736607142,90f399a7e19a4899f68fa3de8bfa2a35481d3c97bf0e919eade60700e06118f3
random,avg,col,vertical,16,16,10.879145617673668,0.00146484375,3,2048,33183,28672,8.101318359375,1.1573311941964286,e841727273f09b625cf85dd685dfc800f1f0bfc7fb636063e205d4bf45a64e1c
random,avg,col,vertical,32,32,10.879145617673668,0.0029296875,6,2048,33412,28672,8.1572265625,1.1653180803571428,8de421b5389aac852ece4cb228f73df0329e1b9d3cc86b8e70abf23d0db751b7
random,avg,col,vertical,64,64,10.879145617673668,0.00439453125,9,2048,33903,28672,8.277099609375,1.1824428013392858,56f61f8a15cbe23f95099411be99f574c8294930bee8bc6845b42b5754e7dc2c
random,avg,col,vertical,128,128,10.879145617673668,0.0068359375,14,2048,34896,28672,8.51953125,1.2170758928571428,23c397602e05c7717b43896ff18890687d604b4fa280ebd00f83dbb0ccd9cf8f
random,avg,col,vertical,256,256,10.879145617673668,0.01318359375,27,2048,36867,28672,9.000732421875,1.2858189174107142,d2401a473ae2f1392a452eeb6640e4ab9306dec9d53d95776b45606a8c5e6bab
random,avg,col_serp,traversal,16,16,10.88609169310784,0.00146484375,3,2048,33183,28672,8.101318359375,1.1573311941964286,a3c8450a21c83811d4c9773e3cc9de66f735c9fda0be0235ae1c6ffd1cc0a86d
random,avg,col_serp,traversal,32,32,10.88609169310784,0.0029296875,6,2048,33412,28672,8.1572265625,1.1653180803571428,01351f21efca49ede5fc6f62167a630e7d9a7ccb48bd39e47c2d52a297a3312a
random,avg,col_serp,traversal,64,64,10.88609169310784,0.00390625,8,2048,33912,28672,8.279296875,1.1827566964285714,1589b4ce7d3d501c06cf66dec087ff2317fe7f7fb36d63c95323b0946079c155
random,avg,col_serp,traversal,128,128,10.88609169310784,0.00830078125,17,2048,34872,28672,8.513671875,1.2162388392857142,ace46ae1eeded394e1d4cff076c2a0449882775861c68a31dc8636f750d54c3a
random,avg,col_serp,traversal,256,256,10.88609169310784,0.0185546875,38,2048,36790,28672,8.98193359375,1.2831333705357142,193b0ddc1c0742ca2591b94b89dad1ed15c8ec267108cdc0372d67eaff4ab793
random,avg,col_serp,horizontal,16,16,10.887934680173668,0.00341796875,7,2048,33139,28672,8.090576171875,1.1557965959821428,247e25fbb367516ef9d2223198e221d0a7709ad533d1f2bd1598bce0b1b7e277
random,avg,col_serp,horizontal,32,32,10.887934680173668,0.00390625,8,2048,33392,28672,8.15234375,1.1646205357142858,4a8ee02eff295653daef68716b7a7fe0da07f51e5f345aacbb4efb7c321b0301
random,avg,col_serp,horizontal,64,64,10.887934680173668,0.00537109375,11,2048,33885,28672,8.272705078125,1.1818150111607142,68100f02dc1808be937da5754c332855833efd04b17367c06c90ddf90852e375
random,avg,col_serp,horizontal,128,128,10.887934680173668,0.0087890625,18,2048,34864,28672,8.51171875,1.2159598214285714,4a99250a6df9e715defea0df534016fb40d701245ca5dd181650e91313c186eb
random,avg,col_serp,horizontal,256,256,10.887934680173668,0.01904296875,39,2048,36783,28672,8.980224609375,1.2828892299107142,68caa1a49184c990e7b608c2c1281e7a0d0f5b256d091278fc742a14eb7ba31a
random,avg,col_serp,vertical,16,16,10.886220922847336,0.00048828125,1,2048,33205,28672,8.106689453125,1.1580984933035714,84b488bbd88802b84e153425d0a0f619fc05bd408ce992f28127efa3207b98dc
random,avg,col_serp,vertical,32,32,10.886220922847336,0.00244140625,5,2048,33422,28672,8.15966796875,1.1656668526785714,30a8ef9420ec3c0e669df03a7c7771aa629a185f9f6d73043c4e9769a999a20d
random,avg,col_serp,vertical,64,64,10.886220922847336,0.00341796875,7,2048,33921,28672,8.281494140625,1.1830705915178572,bdf683f28bcebf3d50e22739564c8188fca5006d4b596cd5594eac9616f33e7b
random,avg,col_serp,vertical,128,128,10.886220922847336,0.00732421875,15,2048,34888,28672,8.517578125,1.216796875,85198c4891ee96929ae41eaf822adf472bbca2c2e84deba3a6c9e52c4c0b629f
random,avg,col_serp,vertical,256,256,10.886220922847336,0.017578125,36,2048,36804,28672,8.9853515625,1.2836216517857142,ed8bbb06d8b50b84582d533d6de33a8626ddc445357bdbfae60382b143346772
random,paeth,row,traversal,16,16,10.876694665521006,0.0009765625,2,2048,33194,28672,8.10400390625,1.15771484375,dc18e78af62f2b3b3ca8376374cd33d722d08ec50546308e6b3571c1f83c9d36
random,paeth,row,traversal,32,32,10.876694665521006,0.00244140625,5,2048,33422,28672,8.15966796875,1.1656668526785714,b7e403bc61ba9b675d33bf841dc13bd2516f31fd30ddd43cdea17a3e811987ec
random,paeth,row,traversal,64,64,10.876694665521006,0.00390625,8,2048,33912,28672,8.279296875,1.1827566964285714,d993931bd3dc1053edce5c71eaccef0bc6b1141b440248410c3d803761e63522
random,paeth,row,traversal,128,128,10.876694665521006,0.0078125,16,2048,34880,28672,8.515625,1.2165178571428572,c06be8058507d680b660c548164a592c0a069002a6c101dde077c84b01db8077
random,paeth,row,traversal,256,256,10.876694665521006,0.013671875,28,2048,36860,28672,8.9990234375,1.2855747767857142,06224f3161770fb7acc6315208b5750939da269ecb493e8ca132c06e0bfdbc4d
